item_id,user_id,parent_item_id,parent_user_id,post_type,content,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,favorite_count,community
tw1891287936135475264,tw1646170079703310340,tw1891243775730548837,tw995513012478935041,retweet,"🇺🇸🇻🇪 Chevron will increase its Venezuelan oil exports to levels never seen since 2018, following the relaunch of relations between the US and the Maduro government.

MADURO HAS WON

📌 Via: Bloomberg https://t.co/JXp21w9diB",en,2025-02-17T00:45:57+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891264425937588584,tw1362697783078252545,tw1891077547124806050,tw823546213,retweet,"TGE = token generation event 
… when tokens are created onchain and distributed

TTE = token transferability event
… when tokens can be transferred between accounts

TME = token monetization event
… when tokens start generating revenue for the network",en,2025-02-16T23:12:31+00:00,158.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891214700320604507,tw2176838354,,,post,"Odua investment company limited ( jointly owned by the 6 southwest states) via its  subsidiary Bita exploration is targeting first oil in Q3 of 2025.

Odua investment company own a marginal field within OML 95 . It’s a shallow water marginal field within Ondo state territory. 

The marginal field has 3 wells with preliminary results revealing 42.05 million barrels of Oil and 193.75 BSCF of Gas

Sources say there is an agreement in place with Selective Marine for the utilization of the “Oritsetimeyin Rig” to begin drilling of Bita 2 and Bita 3 wells ( at the field) by Q2-Q3.

First oil is scheduled for Q3",en,2025-02-16T19:54:56+00:00,195.0,14.0,559.0,7.0,35.0,34292.0,559.0,C7
tw1891069544199815195,tw1824240713627799552,tw1890129632781038036,tw1359180659214983184,retweet,"NNPC, you didn't apply.
FIRS, you didn't apply.
NCSC, you didn't apply.
NLNG, you didn't apply.
SEPLAT, you didn't apply.
CHEVRON, you didn't apply.
NIMASA, you didn't apply.
DSSC, you didn't apply.
NMPDRA, you didn't apply.

Because, you think everything has been shared.",en,2025-02-16T10:18:08+00:00,63.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891025760749514752,tw526757794,tw1891020546982195652,tw1295405245011460096,retweet,"Exports of synthetic crude from #Chevron’s Petropiar project are projected to rise by approximately 50% this month, reaching around 143,000 barrels per day—the highest level since March 2018. 
https://t.co/fiAssUmof5",en,2025-02-16T07:24:09+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1890898961780629850,tw46960953,tw1890161279916208465,tw1633970790613020674,retweet,Chevron: Committed to lifting up the communities it burns down. https://t.co/3U7hCXNcOu,en,2025-02-15T23:00:18+00:00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1890811006579879952,tw1796948479794692097,tw1890600757205880940,tw1329891389430243330,quote,"Hundreds, thousands, hundred of thousands? of unelected bureaucrats have usurped the authority of our Republic.

Striking down of Chevron was step 1 of reclaiming this power. Step 2 is firing the bureaucrats and removing power from those that remain. https://t.co/4r0qmo8eji",en,2025-02-15T17:10:48+00:00,3.0,1.0,26.0,0.0,2.0,1014.0,26.0,C2
tw1890810245062029639,tw1726648585171709952,tw1890803278830567907,tw8940342,retweet,"Chevron, the oil giant that recently moved its headquarters to Houston, will lay off 15% to 20% of its workforce. https://t.co/hp1P1B3afP",en,2025-02-15T17:07:46+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1890767918239023221,tw1790749445132296192,tw1890416499128483879,tw1367598693373923330,retweet,He was arrested in his residence at Chevron by Ikota police post officer area of Lagos state and detained there without any offense and died in their custody and took his dead body to Epe general hospital morturary without contacting his family or anyone. https://t.co/mIvihjhR1p,en,2025-02-15T14:19:35+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1890632395914727589,tw1778871609870155777,,,post,"Chevron Will Lay Off Up To 20% Of Employees—Impacting Up To 9,100

Source: Forbes
 https://t.co/VS33tNpNii",en,2025-02-15T05:21:04+00:00,1.0,0.0,0.0,0.0,0.0,45.0,0.0,C3
tw1890649536692953231,tw1729026582554005504,tw1890251502406500389,tw1560341081576939524,retweet,"After Chevron Deference was struck down and courts should no longer defer to how administrative agencies interpret and apply the law, Humphrys Executor should be struck down next. 

There cannot be a quasi branch of government that has one foot in the executive branch and its… https://t.co/2rQ6ESevwK",en,2025-02-15T06:29:10+00:00,513.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1890619933958008898,tw1723826266602639360,tw1858732020374901155,tw115792183,retweet,"Overturning the Chevron Doctrine...

A regulatory blow to federal agencies and an incredible tool for Trump's DOGE...",en,2025-02-15T04:31:32+00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1890574222512083226,tw883673670622818305,tw1890544120084488202,tw55060090,retweet,Chevron to cut 15-20% of workforce by end of 2026: company https://t.co/6LAKstem1T,en,2025-02-15T01:29:54+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1890533038200619265,tw895326337732272129,tw1890529013258465735,tw23274387,retweet,"Chevron, which is Colorado's largest oil producer, is planning to cut a significant portion of its workforce over the next couple of years. https://t.co/k3QhPIxEl4",en,2025-02-14T22:46:15+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1890512692877599179,tw1830735717468602368,tw1890443944141680797,tw2255214175,retweet,"@DefiyantlyFree For decades, Humphrey’s Executor has been used to shield unaccountable bureaucrats from presidential oversight. But the Constitution explicitly vests executive power in the president, not independent agencies. SCOTUS already fixed Chevron, now it’s time to restore full executive… https://t.co/uRC46nuSWO",en,2025-02-14T21:25:24+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1890453540381794770,tw758876612678946817,tw1890215638863646993,tw1809407899946639360,retweet,"Chevron, second-largest oil company in the US, plans to slash thousands of jobs

The news comes as the company missed Wall Street's fourth-quarter earnings expectations. It was the first time the refining business marked a loss since 2020. https://t.co/gnG9jExhF1",en,2025-02-14T17:30:21+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1890436948126319039,tw806004192057782272,,,post,@Chevron - “Profits over People” are Chevrons marching order- enjoy Texas,en,2025-02-14T16:24:25+00:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,C1
tw1890386783034024008,tw86565297,,,post,"'Steven Donziger, who spent decades battling Chevron over pollution in the Ecuadorian rainforest, made the assertion on Wednesday, as he criticised the “narrow and incomplete’ death count in Gaza, which ‘is  severely under-reported’ in international news outlets.'",en,2025-02-14T13:05:05+00:00,0.0,0.0,0.0,0.0,0.0,14.0,0.0,C3
tw1890349372514144421,tw1656638729430392833,tw1890345105493467450,tw34713362,retweet,"Adnoc plans to tap banks for about $1 billion in financing this year so the unit of the UAE’s biggest oil producer can roll over expiring borrowings, and fund investment and dividends https://t.co/JrifATrEJ8",en,2025-02-14T10:36:26+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1890292533651239051,tw312693069,,,post,"Chevron Announces Layoffs Affecting Up to 8,000 Workers: 'Stronger Long-Term Competitiveness' #Oilandgas #Oilproduction
https://t.co/rVgCPai1gv",en,2025-02-14T06:50:34+00:00,0.0,0.0,0.0,0.0,0.0,53.0,0.0,C3
tw1890251468365771136,tw1371650027894890499,tw1890251403626459327,tw1560341081576939524,retweet,"After Chevron Deference was struck down and courts should no longer defer to how administrative agencies interpret and apply the law. Humphrys Executor should be struck down next. 

There cannot be a quasi branch of government that has one foot in the executive branch and its… https://t.co/jpGyHRilUM",en,2025-02-14T04:07:23+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1890226130822771095,tw598988937,tw1890099873426313296,tw9721292,retweet,"Chevron announced Wednesday it's laying off 15% to 20% of its workforce — meaning up to 9,000 jobs.

 https://t.co/814PaXZJTM",en,2025-02-14T02:26:42+00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1808065320529047647,tw8940342,,,post,Supreme Court guts federal agency power after Texas billionaire showers justice with gifts  https://t.co/s6rWZkmpxv,en,2024-07-02T09:08:59+00:00,2086.0,233.0,3254.0,166.0,135.0,140690.0,3254.0,C12
tw1894171535180448164,tw1737867128265461760,tw1894092736329879669,tw1856741339079094272,retweet,"@RachelReevesMP @DavidLammy Russia are in BRICS, &amp; have the most natural resources on the planet, including unlimited amounts of oil &amp; gas, so they dont give a fuck, &amp; you are wasting your time dumb as fuck Rachel from accounts.

Oh, &amp; fuck ukraine.",en,2025-02-24T23:44:20+00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1894167678954160246,tw2290475064,tw1893986303848464895,tw1430605174674964480,retweet,The EU spent more on Russian oil and gas in 2024 than on financial aid to Ukraine — The Guardian https://t.co/lB5gXvRnoR,en,2025-02-24T23:29:01+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1894163607463624726,tw1483907126804295691,tw1894146029676634535,tw20132853,retweet,"The expected rise is because of an increase in gas prices across Europe
https://t.co/gxx7dLqATT",en,2025-02-24T23:12:50+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1894158122354094282,tw100578139,tw1894129012957470948,tw1147985280886030337,retweet,"@Maks_NAFO_FELLA vucic has:
- jeopardized the entire oil and gas supply of Serbia because of russia, and the biggest supplier of oil and gas in Serbia is in russian majority ownership
- gifted to trump's sn in law a real estate plot in downtown Belgrade of estimated value of 100+ mil EUR. 
- and… https://t.co/X29Uwnjigt",en,2025-02-24T22:51:02+00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1894157114756489634,tw1799005715237072896,tw1894059992656834698,tw100650272,retweet,"@DagnyTaggart963 Bloomberg reported that Russia is enjoying robust growth in non-oil &amp; gas revenue. GDP is up 4.1%. Russians &amp; wealthy from other countries are investing in Russia's export economy. Russia. #1 exporter of grain, has weathered a tsunami of sanctions &amp; has become self-sufficient. https://t.co/UpPA25a4ar",en,2025-02-24T22:47:02+00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1894155245338726475,tw1840050188599414784,tw1892982815580471664,tw1418548601249222660,retweet,"The problem with believing you are Bobby Big Bollocks is. There’s always someone with bigger bollocks than you.

Canada’s public boycott of US products is really starting to take shape and Canada’s talks with the EU on oil and gas sales presents an opportunity for Canada to… https://t.co/CFrDGwsNmq https://t.co/BcnKaZaOKo",en,2025-02-24T22:39:36+00:00,2755.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1894154183487447491,tw1575517745168384000,tw1894152645008380166,tw855766636527276032,retweet,"@Mylovanov NO money for Putin! NO arms! Keep up the sanctions and do NOT buy oil, gas from them!

Economic collapse is coming! Billionaires can buy property for pennies IN Russia and develop those areas for themselves. @IAPonomarenko",en,2025-02-24T22:35:23+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1894153121871384579,tw231903549,,,post,EU spends more on Russian oil and gas than financial aid to Ukraine – report https://t.co/Gbr6oLo9SP,en,2025-02-24T22:31:10+00:00,1.0,0.0,0.0,0.0,0.0,53.0,0.0,C1
tw1893973944157216920,tw515723503,,,post,"Remind me - whose side are the EU on again?

As they appear to be funding Russia more than Ukraine.

https://t.co/Zg0OHTeKiY",en,2025-02-24T10:39:11+00:00,99.0,10.0,226.0,12.0,11.0,7588.0,226.0,C6
tw1894149171801620790,tw1806037155384270848,tw1893286114481328168,tw1056957124046143495,retweet,"In ""Free Ukraine"" a civillian who refused to fight for the Dictatorship locks himself inside his car with his wife. 

Zelenskys thugs, assisted by Police, fill the car with flammable gas and then ignite it. 

They laugh as the civillians inside burn. Where is the EU? The UN? https://t.co/pmbtuTyduk",en,2025-02-24T22:15:28+00:00,4772.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1894147299464347992,tw1594808046244470825,tw1894143553665650948,tw1589430770233475072,retweet,"21 billion euros spent on Russian oil and gas by the European Union.  

How does it make sense that they see Russia as a Great Threat to Europe while bank rolling their war machine?   

Trump is right to exit this conflict.  

#Ukraine #Russia",en,2025-02-24T22:08:02+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1894141102187299126,tw794569064,tw1894137628967960717,tw1438196320297226247,retweet,Green energy will make Europe less dependent upon Russian gas though which is perhaps why Farage is against it. https://t.co/9nbZO2T07S,en,2025-02-24T21:43:24+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1894139279367962685,tw1247448412582301696,tw1893939301538308118,tw19536434,retweet,"Last year, the European Union nations spent more money buying Russian oil &amp; gas which directly funds the invasion of Ukraine than they sent in assistance to Ukraine to repell the invasion by Russia.
https://t.co/I5UTO0ia2f",en,2025-02-24T21:36:10+00:00,189.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1894139130361086354,tw1768797139440689153,tw1893989131492975084,tw472964380,retweet,@MarioNawfal America's about freedom. Not the government telling you that you can't have a gas stove or that you need an electric car,en,2025-02-24T21:35:34+00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1894137885734920251,tw1892586279935807488,tw1894048170528629002,tw15930061,retweet,"Stop all humanitarian aid immediately (Hamas steals it all.)

Stop all supply of gas (used to attack Israel.), electricity (ditto), and water (the pipes are used to build rockets to, you guessed it, attack Israel.). 

Begin to annex land until all hostages released. 

Do it, 🇮🇱.",en,2025-02-24T21:30:37+00:00,850.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1894137384184193101,tw1527074748378890240,tw1878147369474097208,tw1449140157903482882,retweet,"JUST IN: 🇩🇪🇷🇺 German chancellor candidate and AfD party leader Alice Weidel promises to restart the Nord Stream gas pipeline connecting Russia to Germany if elected.

Do you agree with this? https://t.co/Eo3HZbgdnA",en,2025-02-24T21:28:38+00:00,6278.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1894128362194354290,tw1716877892045713415,tw1894118587566108870,tw933464234,retweet,"@Ostrov_A Zionism (not Judaism!) has always been a eugenics project— always requiring Genocide of The Palestinians.

Gaza &amp; West Bank are its concentration &amp; death camps.
US/UK/EU/Israel bullets, bombs &amp; bulldozers are its gas chambers &amp; crematoria.

They won't stop until they're stopped.",en,2025-02-24T20:52:47+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1894126649387389043,tw827187458244751360,tw1892333085376544953,tw843636970538618880,retweet,"Through Executive Branch action and Congressional legislation, every alphabet agency is being forced to comply with the America First agenda…

https://t.co/Mea7rpV2ww",en,2025-02-24T20:45:59+00:00,314.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1894099631514046820,tw3387646324,tw1894094370649117029,tw705709976501817348,quote,This is exactly what is going on. It started with negotiations but now seems more about Russia offering cheap oil and gas to US and US wants to have Ukrainian minerals. https://t.co/wTvh9dNVmk,en,2025-02-24T18:58:37+00:00,3.0,0.0,9.0,0.0,1.0,956.0,9.0,C5
tw1893566802111660359,tw450555438,,,post,"In ""Free Ukraine"" a civillian who refused to fight for the Dictatorship locks himself inside his car with his wife. 

Zelenskys thugs, assisted by Police, fill the car with flammable gas and then ignite it. 

They laugh as the civillians inside burn. Where is the EU? The UN? https://t.co/RCE8dzn4to",en,2025-02-23T07:41:21+00:00,43.0,7.0,85.0,7.0,14.0,5158.0,85.0,C3
tw1894117339802550575,tw1508449617330987015,tw1893834233799389414,tw1381106082,retweet,"@voiceofrabbis Yes. It's a military base with a gas station. In reality, I don't think that Israel was ever intended to be a holy land for Jewish people. Just a place to land military jets and put missiles.",en,2025-02-24T20:08:59+00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1894112549026537570,tw1484906717381107719,tw1893903839465447798,tw93880122,retweet,"As government net zero policy destroys jobs in domestic oil and gas, oil refining, chemicals, steel, cars and energy intensive manufacture it claims new green jobs. Most of the new green jobs making things are in China. True we do need people to handle and install the imports.",en,2025-02-24T19:49:57+00:00,86.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
